order_id,product,purchase_time,day_of_week,quantity,price,store_id
563234,Espresso,2025-01-04 14:53:00,Saturday,2,3.44,2
299230,Croissant,2025-01-04 10:32:00,Saturday,4,6.74,4
306647,Matcha Latte,2025-01-04 16:23:00,Saturday,2,3.66,5
167634,Avocado Toast,2025-01-04 11:49:00,Saturday,1,4.21,1
974571,Chai Latte,2025-01-04 17:02:00,Saturday,3,5.55,2
145146,Flat White,2025-01-04 10:30:00,Saturday,1,5.42,1
196453,Croissant,2025-01-04 11:25:00,Saturday,1,7.47,5
415934,Croissant,2025-01-04 13:41:00,Saturday,4,4.47,3
151468,Chai Latte,2025-01-04 11:59:00,Saturday,2,5.26,4
419402,Latte,2025-01-04 14:27:00,Saturday,2,5.44,3
725085,Avocado Toast,2025-01-04 10:09:00,Saturday,2,5.45,3
736644,Cappuccino,2025-01-04 14:55:00,Saturday,1,6.44,3
645086,Espresso,2025-01-04 13:25:00,Saturday,1,6.45,5
138731,Croissant,2025-01-04 16:07:00,Saturday,1,5.37,1
448174,Cappuccino,2025-01-04 10:57:00,Saturday,3,4.18,3
136135,Avocado Toast,2025-01-04 08:35:00,Saturday,1,5.69,5
765169,Cappuccino,2025-01-04 09:31:00,Saturday,1,2.92,5
624371,Chai Latte,2025-01-04 15:21:00,Saturday,3,7.1,5
268517,Latte,2025-01-04 14:59:00,Saturday,2,7.05,3
708387,Mocha,2025-01-04 10:09:00,Saturday,2,3.24,1
633348,Espresso,2025-01-04 12:20:00,Saturday,1,4.6,3
372392,Cold Brew,2025-01-04 15:54:00,Saturday,2,5.54,1
904833,Bagel,2025-01-04 13:04:00,Saturday,1,5.65,3
677122,Avocado Toast,2025-01-04 09:25:00,Saturday,3,3.92,5
843024,Cappuccino,2025-01-04 10:04:00,Saturday,3,3.35,3
232409,Espresso,2025-01-04 09:05:00,Saturday,3,3.91,3
203626,Mocha,2025-01-04 10:13:00,Saturday,2,3.89,4
637026,Latte,2025-01-04 11:47:00,Saturday,1,4.01,2
677464,Matcha Latte,2025-01-04 10:04:00,Saturday,1,4.08,3
136964,Matcha Latte,2025-01-04 11:08:00,Saturday,3,4.71,3
139099,Avocado Toast,2025-01-04 08:47:00,Saturday,2,2.64,3
271769,Espresso,2025-01-04 10:47:00,Saturday,1,6.93,1
836165,Bagel,2025-01-04 10:37:00,Saturday,4,5.82,5
307015,Espresso,2025-01-04 14:11:00,Saturday,3,3.66,5
630831,Americano,2025-01-04 12:37:00,Saturday,2,3.11,3
919366,Chai Latte,2025-01-04 12:12:00,Saturday,1,2.78,4
744345,Cold Brew,2025-01-04 12:59:00,Saturday,3,6.12,2
114627,Blueberry Muffin,2025-01-04 14:00:00,Saturday,2,7.41,1
678769,Americano,2025-01-04 13:16:00,Saturday,2,2.7,2
188766,Avocado Toast,2025-01-04 11:56:00,Saturday,1,5.12,2
309979,Latte,2025-01-04 10:33:00,Saturday,4,3.55,3
630467,Mocha,2025-01-04 12:31:00,Saturday,4,4.36,4
304725,Blueberry Muffin,2025-01-04 10:04:00,Saturday,1,5.47,2
411388,Blueberry Muffin,2025-01-04 16:39:00,Saturday,1,7.28,5
597047,Espresso,2025-01-04 13:39:00,Saturday,1,4.32,4
209857,Latte,2025-01-04 10:59:00,Saturday,2,5.8,5
987013,Blueberry Muffin,2025-01-04 11:39:00,Saturday,2,4.66,5
177659,Cold Brew,2025-01-04 12:21:00,Saturday,2,5.73,2
943289,Bagel,2025-01-04 13:32:00,Saturday,3,4.97,5
677100,Croissant,2025-01-04 11:42:00,Saturday,3,7.2,4
874250,Croissant,2025-01-04 16:43:00,Saturday,2,5.38,4
273409,Croissant,2025-01-04 08:30:00,Saturday,3,6.66,5
902101,Flat White,2025-01-04 10:36:00,Saturday,3,6.53,5
367790,Matcha Latte,2025-01-04 12:16:00,Saturday,4,4.05,5
919897,Avocado Toast,2025-01-04 10:02:00,Saturday,4,4.79,3
565731,Mocha,2025-01-04 15:32:00,Saturday,3,3.55,4
756230,Cold Brew,2025-01-04 09:44:00,Saturday,1,3.22,4
216624,Latte,2025-01-04 08:41:00,Saturday,2,4.28,1
667391,Flat White,2025-01-04 14:48:00,Saturday,2,6.21,3
440239,Espresso,2025-01-04 11:00:00,Saturday,1,4.19,5
152157,Avocado Toast,2025-01-04 10:52:00,Saturday,3,3.54,1
804099,Cold Brew,2025-01-04 11:07:00,Saturday,1,7.45,1
824319,Americano,2025-01-04 08:49:00,Saturday,3,3.97,4
343869,Croissant,2025-01-04 14:21:00,Saturday,1,2.64,2
893526,Avocado Toast,2025-01-04 11:49:00,Saturday,6,5.02,5
417210,Blueberry Muffin,2025-01-04 11:23:00,Saturday,2,3.97,4
950062,Matcha Latte,2025-01-04 12:29:00,Saturday,3,6.83,1
342857,Mocha,2025-01-04 09:26:00,Saturday,1,5.54,5
335462,Mocha,2025-01-04 12:40:00,Saturday,2,3.72,4
752082,Espresso,2025-01-04 16:13:00,Saturday,1,3.26,3
477590,Bagel,2025-01-04 15:46:00,Saturday,3,2.51,3
279176,Chai Latte,2025-01-04 09:31:00,Saturday,1,5.88,1
680801,Cold Brew,2025-01-04 11:27:00,Saturday,1,4.21,5
733089,Chai Latte,2025-01-04 10:20:00,Saturday,1,3.06,3
794860,Avocado Toast,2025-01-04 16:35:00,Saturday,2,3.88,1
190629,Flat White,2025-01-04 12:48:00,Saturday,2,5.69,1
735047,Matcha Latte,2025-01-04 14:14:00,Saturday,4,6.24,3
922523,Espresso,2025-01-04 11:23:00,Saturday,1,3.65,1
639152,Croissant,2025-01-04 10:32:00,Saturday,2,5.06,2
150672,Flat White,2025-01-04 15:59:00,Saturday,3,7.39,1
805100,Mocha,2025-01-04 15:00:00,Saturday,2,2.81,1
109397,Cappuccino,2025-01-04 11:03:00,Saturday,1,2.67,3
119648,Cold Brew,2025-01-04 11:50:00,Saturday,1,5.56,5
309830,Mocha,2025-01-04 10:30:00,Saturday,1,3.83,5
363590,Matcha Latte,2025-01-04 13:33:00,Saturday,3,6.94,2
162674,Mocha,2025-01-04 12:25:00,Saturday,1,3.69,5
137063,Bagel,2025-01-04 12:28:00,Saturday,3,4.16,4
689872,Cappuccino,2025-01-04 10:01:00,Saturday,1,3.43,1
328977,Avocado Toast,2025-01-04 08:11:00,Saturday,1,3.62,3
161652,Avocado Toast,2025-01-04 12:06:00,Saturday,1,6.47,2
564702,Cappuccino,2025-01-04 10:53:00,Saturday,2,3.25,1
461049,Bagel,2025-01-04 10:18:00,Saturday,2,2.79,1
932000,Chai Latte,2025-01-04 13:12:00,Saturday,2,3.64,2
312198,Cappuccino,2025-01-04 11:03:00,Saturday,1,2.77,1
950982,Cappuccino,2025-01-04 09:50:00,Saturday,4,6.21,3
652817,Bagel,2025-01-04 16:16:00,Saturday,2,4.61,2
859100,Bagel,2025-01-04 10:02:00,Saturday,2,3.76,2
474590,Cold Brew,2025-01-04 11:22:00,Saturday,1,4.77,5
811887,Espresso,2025-01-04 16:55:00,Saturday,3,4.43,4
970529,Mocha,2025-01-04 12:53:00,Saturday,2,4.95,3
780662,Americano,2025-01-04 13:38:00,Saturday,2,3.07,1
557800,Avocado Toast,2025-01-04 09:51:00,Saturday,2,6.93,5
451312,Flat White,2025-01-04 14:58:00,Saturday,1,6.27,3
482067,Espresso,2025-01-04 11:29:00,Saturday,1,4.26,4
117941,Chai Latte,2025-01-04 13:32:00,Saturday,2,4.35,3
694348,Americano,2025-01-04 14:19:00,Saturday,1,3.13,5
256757,Bagel,2025-01-04 09:46:00,Saturday,1,3.33,2
183559,Americano,2025-01-04 16:10:00,Saturday,2,6.56,3
776391,Mocha,2025-01-04 16:22:00,Saturday,3,4.08,3
181015,Chai Latte,2025-01-04 12:19:00,Saturday,1,4.64,5
571523,Cold Brew,2025-01-04 08:56:00,Saturday,1,7.08,2
172548,Blueberry Muffin,2025-01-04 08:20:00,Saturday,3,5.93,4
149150,Matcha Latte,2025-01-04 14:02:00,Saturday,1,6.13,2
871097,Blueberry Muffin,2025-01-04 10:22:00,Saturday,1,7.31,5
992667,Cold Brew,2025-01-04 10:54:00,Saturday,1,6.41,3
226264,Cold Brew,2025-01-04 15:41:00,Saturday,1,3.42,4
743716,Latte,2025-01-04 13:17:00,Saturday,1,6.06,2
978436,Latte,2025-01-04 08:15:00,Saturday,4,6.74,3
356211,Croissant,2025-01-04 08:25:00,Saturday,5,4.3,1
831623,Mocha,2025-01-04 15:18:00,Saturday,2,5.34,2
333580,Cappuccino,2025-01-04 12:08:00,Saturday,3,4.34,3
339155,Americano,2025-01-04 14:10:00,Saturday,3,2.88,5
665661,Matcha Latte,2025-01-04 10:32:00,Saturday,3,5.5,5
560699,Avocado Toast,2025-01-04 12:27:00,Saturday,2,5.4,4
472905,Americano,2025-01-04 09:32:00,Saturday,2,3.48,1
340060,Flat White,2025-01-04 14:13:00,Saturday,3,6.31,2
122229,Avocado Toast,2025-01-04 09:13:00,Saturday,2,3.32,3
921401,Americano,2025-01-04 09:03:00,Saturday,2,4.3,5
829902,Mocha,2025-01-04 10:43:00,Saturday,5,6.84,1
787852,Chai Latte,2025-01-04 13:41:00,Saturday,1,3.48,3
824989,Americano,2025-01-04 11:36:00,Saturday,2,6.69,1
603697,Mocha,2025-01-04 15:20:00,Saturday,1,5.26,1
686320,Cold Brew,2025-01-04 14:31:00,Saturday,2,4.25,4
434324,Cappuccino,2025-01-04 11:32:00,Saturday,3,5.82,5
734497,Blueberry Muffin,2025-01-04 15:19:00,Saturday,1,4.09,5
454414,Cappuccino,2025-01-04 15:30:00,Saturday,1,4.58,1
790389,Flat White,2025-01-04 09:04:00,Saturday,3,5.73,3
443374,Latte,2025-01-04 10:11:00,Saturday,2,3.63,3
421088,Flat White,2025-01-04 11:55:00,Saturday,1,7.26,4
270241,Latte,2025-01-04 12:18:00,Saturday,4,5.67,1
551538,Cappuccino,2025-01-04 12:27:00,Saturday,3,7.14,2
905459,Flat White,2025-01-04 15:22:00,Saturday,1,5.77,5
394969,Chai Latte,2025-01-04 12:36:00,Saturday,2,5.54,2
468801,Cold Brew,2025-01-04 10:09:00,Saturday,3,2.97,3
694544,Matcha Latte,2025-01-04 09:47:00,Saturday,4,5.98,2
257338,Espresso,2025-01-04 09:28:00,Saturday,1,6.66,2
770792,Latte,2025-01-04 15:46:00,Saturday,3,3.74,1
631762,Latte,2025-01-04 12:33:00,Saturday,3,4.86,4
645681,Bagel,2025-01-04 11:20:00,Saturday,1,6.48,5
516989,Bagel,2025-01-04 14:31:00,Saturday,2,2.57,5
971070,Bagel,2025-01-04 13:35:00,Saturday,1,6.21,2
491258,Croissant,2025-01-04 12:37:00,Saturday,1,2.76,3
349030,Cold Brew,2025-01-04 13:28:00,Saturday,2,5.94,5
192531,Flat White,2025-01-04 15:54:00,Saturday,3,4.71,3
241196,Mocha,2025-01-04 16:10:00,Saturday,3,4.71,1
453580,Cold Brew,2025-01-04 14:36:00,Saturday,1,7.35,2
601522,Croissant,2025-01-04 13:31:00,Saturday,3,2.54,2
565680,Croissant,2025-01-04 14:03:00,Saturday,3,5.77,5
588552,Mocha,2025-01-04 09:25:00,Saturday,1,3.12,3
445971,Americano,2025-01-04 10:10:00,Saturday,1,3.16,5
345632,Matcha Latte,2025-01-04 14:19:00,Saturday,1,5.27,4
635244,Chai Latte,2025-01-04 10:29:00,Saturday,5,5.26,2
631925,Matcha Latte,2025-01-04 16:39:00,Saturday,1,7.28,5
396260,Avocado Toast,2025-01-04 14:13:00,Saturday,3,5.87,1
498474,Cappuccino,2025-01-05 16:27:00,Sunday,1,6.07,5
748158,Bagel,2025-01-05 16:11:00,Sunday,3,6.94,4
481439,Matcha Latte,2025-01-05 13:28:00,Sunday,2,6.68,1
212529,Cappuccino,2025-01-05 10:46:00,Sunday,1,2.99,4
516456,Americano,2025-01-05 10:28:00,Sunday,1,3.41,4
722402,Matcha Latte,2025-01-05 14:54:00,Sunday,2,2.68,2
612008,Croissant,2025-01-05 14:28:00,Sunday,3,4.45,3
281952,Avocado Toast,2025-01-05 11:48:00,Sunday,2,6.71,3
913401,Americano,2025-01-05 16:56:00,Sunday,2,2.64,1
168081,Avocado Toast,2025-01-05 10:42:00,Sunday,2,7.38,5
991060,Mocha,2025-01-05 14:28:00,Sunday,1,4.1,3
507189,Bagel,2025-01-05 10:06:00,Sunday,5,2.77,4
529265,Flat White,2025-01-05 17:59:00,Sunday,2,4.83,5
520743,Cappuccino,2025-01-05 08:10:00,Sunday,3,5.21,4
997680,Croissant,2025-01-05 13:47:00,Sunday,2,4.89,2
466948,Cold Brew,2025-01-05 15:09:00,Sunday,4,7.36,5
925311,Mocha,2025-01-05 12:14:00,Sunday,2,6.55,2
263323,Chai Latte,2025-01-05 11:41:00,Sunday,2,3.02,1
575638,Espresso,2025-01-05 08:03:00,Sunday,1,3.26,3
393729,Matcha Latte,2025-01-05 10:20:00,Sunday,3,4.49,4
567004,Chai Latte,2025-01-05 13:45:00,Sunday,2,4.01,3
505761,Blueberry Muffin,2025-01-05 10:37:00,Sunday,1,4.07,3
613121,Americano,2025-01-05 08:06:00,Sunday,3,3.4,2
664252,Chai Latte,2025-01-05 13:06:00,Sunday,1,3.12,3
618275,Cold Brew,2025-01-05 16:52:00,Sunday,3,7.26,5
858796,Blueberry Muffin,2025-01-05 11:21:00,Sunday,4,5.41,5
585061,Croissant,2025-01-05 12:51:00,Sunday,5,4.12,4
328730,Matcha Latte,2025-01-05 15:58:00,Sunday,4,3.33,5
723365,Mocha,2025-01-05 14:54:00,Sunday,1,7.17,1
749752,Avocado Toast,2025-01-05 12:20:00,Sunday,3,6.3,3
461007,Espresso,2025-01-05 16:01:00,Sunday,1,4.3,5
792769,Croissant,2025-01-05 11:56:00,Sunday,4,6.86,2
994986,Avocado Toast,2025-01-05 11:57:00,Sunday,1,7.47,2
832543,Cold Brew,2025-01-05 10:25:00,Sunday,3,4.42,2
782962,Latte,2025-01-05 11:24:00,Sunday,2,7.01,3
918012,Croissant,2025-01-05 12:50:00,Sunday,2,5.58,2
962843,Mocha,2025-01-05 14:04:00,Sunday,1,5.56,4
407944,Mocha,2025-01-05 13:45:00,Sunday,2,2.98,1
197777,Avocado Toast,2025-01-05 13:22:00,Sunday,1,6.54,2
929268,Cappuccino,2025-01-05 12:34:00,Sunday,2,6.16,2
251257,Avocado Toast,2025-01-05 15:21:00,Sunday,2,4.38,3
768741,Matcha Latte,2025-01-05 14:55:00,Sunday,1,7.22,5
303363,Flat White,2025-01-05 12:13:00,Sunday,1,3.29,5
225658,Americano,2025-01-05 12:09:00,Sunday,1,4.71,5
240298,Americano,2025-01-05 13:27:00,Sunday,3,6.75,5
836377,Avocado Toast,2025-01-05 14:46:00,Sunday,3,5.9,5
476047,Americano,2025-01-05 11:01:00,Sunday,3,6.4,2
621090,Mocha,2025-01-05 12:44:00,Sunday,2,5.46,1
240058,Blueberry Muffin,2025-01-05 14:05:00,Sunday,3,5.16,5
478027,Americano,2025-01-05 09:13:00,Sunday,2,6.04,3
168001,Bagel,2025-01-05 11:22:00,Sunday,2,4.42,1
306580,Matcha Latte,2025-01-05 17:29:00,Sunday,1,6.1,2
935854,Bagel,2025-01-05 12:58:00,Sunday,2,2.53,3
959502,Latte,2025-01-05 11:17:00,Sunday,3,5.09,1
952931,Avocado Toast,2025-01-05 11:06:00,Sunday,2,6.52,1
209888,Espresso,2025-01-05 12:21:00,Sunday,2,4.73,5
783634,Matcha Latte,2025-01-05 14:45:00,Sunday,3,4.91,3
489505,Americano,2025-01-05 11:27:00,Sunday,4,5.74,4
485924,Espresso,2025-01-05 13:27:00,Sunday,2,7.33,2
251860,Mocha,2025-01-05 14:04:00,Sunday,2,3.69,1
512690,Mocha,2025-01-05 10:42:00,Sunday,1,4.78,5
200006,Chai Latte,2025-01-05 14:36:00,Sunday,1,2.77,5
551081,Latte,2025-01-05 17:02:00,Sunday,2,6.77,3
347142,Espresso,2025-01-05 10:08:00,Sunday,3,5.98,3
458440,Espresso,2025-01-05 11:49:00,Sunday,2,5.42,1
235503,Matcha Latte,2025-01-05 11:29:00,Sunday,1,5.94,5
162983,Cold Brew,2025-01-05 09:37:00,Sunday,1,4.25,2
230595,Blueberry Muffin,2025-01-05 09:40:00,Sunday,3,4.68,2
483174,Avocado Toast,2025-01-05 09:01:00,Sunday,2,3.15,3
768865,Latte,2025-01-05 11:30:00,Sunday,5,2.63,1
718264,Avocado Toast,2025-01-05 13:50:00,Sunday,1,4.66,4
625660,Matcha Latte,2025-01-05 17:38:00,Sunday,1,2.98,5
512688,Blueberry Muffin,2025-01-05 15:45:00,Sunday,3,5.72,5
648771,Espresso,2025-01-05 10:15:00,Sunday,2,4.4,3
170519,Chai Latte,2025-01-05 11:07:00,Sunday,2,3.55,5
209425,Bagel,2025-01-05 12:23:00,Sunday,3,2.98,1
823147,Mocha,2025-01-05 11:07:00,Sunday,1,5.77,1
552815,Latte,2025-01-05 12:32:00,Sunday,1,7.06,2
611254,Cappuccino,2025-01-05 09:19:00,Sunday,4,5.56,5
412717,Espresso,2025-01-05 14:35:00,Sunday,3,4.46,1
130388,Blueberry Muffin,2025-01-05 10:38:00,Sunday,2,3.88,5
329522,Chai Latte,2025-01-05 11:28:00,Sunday,3,3.84,3
563086,Avocado Toast,2025-01-05 14:30:00,Sunday,4,5.17,3
881356,Matcha Latte,2025-01-05 12:11:00,Sunday,1,6.03,4
718561,Flat White,2025-01-05 13:37:00,Sunday,1,3.41,5
896663,Blueberry Muffin,2025-01-05 09:25:00,Sunday,1,7.34,4
725865,Blueberry Muffin,2025-01-05 13:35:00,Sunday,1,4.49,2
166235,Flat White,2025-01-05 11:01:00,Sunday,1,7.47,4
477077,Cappuccino,2025-01-05 10:52:00,Sunday,3,3.8,3
417703,Avocado Toast,2025-01-05 12:34:00,Sunday,3,3.19,5
992244,Americano,2025-01-05 10:29:00,Sunday,2,2.69,4
441560,Bagel,2025-01-05 10:36:00,Sunday,1,5.21,2
663854,Bagel,2025-01-05 15:00:00,Sunday,2,3.51,3
167920,Croissant,2025-01-05 13:51:00,Sunday,2,6.43,3
378816,Latte,2025-01-05 10:41:00,Sunday,2,6.12,5
693170,Bagel,2025-01-05 16:01:00,Sunday,3,4.51,1
734855,Blueberry Muffin,2025-01-05 10:20:00,Sunday,1,5.6,5
740682,Chai Latte,2025-01-05 12:05:00,Sunday,2,4.99,3
812342,Croissant,2025-01-05 12:55:00,Sunday,1,2.72,2
221982,Latte,2025-01-05 14:39:00,Sunday,2,6.53,1
419929,Matcha Latte,2025-01-05 10:33:00,Sunday,1,6.26,2
257477,Americano,2025-01-05 10:34:00,Sunday,1,3.64,2
470025,Cappuccino,2025-01-05 12:32:00,Sunday,2,6.99,5
744377,Espresso,2025-01-05 16:17:00,Sunday,4,3.17,5
172935,Avocado Toast,2025-01-05 12:15:00,Sunday,2,6.78,3
122817,Latte,2025-01-05 10:59:00,Sunday,1,4.66,3
557721,Chai Latte,2025-01-05 10:27:00,Sunday,4,6.7,1
905096,Americano,2025-01-05 10:13:00,Sunday,2,5.89,4
472219,Espresso,2025-01-05 08:22:00,Sunday,3,5.06,2
336968,Americano,2025-01-05 13:50:00,Sunday,2,3.65,1
568141,Cold Brew,2025-01-05 10:04:00,Sunday,1,4.11,2
262518,Mocha,2025-01-05 10:16:00,Sunday,3,5.95,5
600801,Espresso,2025-01-05 12:06:00,Sunday,1,5.92,5
427350,Latte,2025-01-05 10:30:00,Sunday,2,3.81,3
239253,Mocha,2025-01-05 12:51:00,Sunday,2,5.95,4
925759,Blueberry Muffin,2025-01-05 10:02:00,Sunday,1,6.34,4
125487,Matcha Latte,2025-01-05 09:55:00,Sunday,2,3.16,4
410417,Blueberry Muffin,2025-01-05 10:06:00,Sunday,1,6.01,4
450171,Mocha,2025-01-05 13:33:00,Sunday,1,2.99,2
221573,Chai Latte,2025-01-05 11:36:00,Sunday,1,3.39,3
723637,Bagel,2025-01-05 11:41:00,Sunday,2,5.67,5
680537,Espresso,2025-01-05 11:25:00,Sunday,1,7.36,1
248352,Blueberry Muffin,2025-01-05 14:25:00,Sunday,1,4.63,1
746190,Flat White,2025-01-05 11:24:00,Sunday,1,4.65,1
384600,Mocha,2025-01-05 11:38:00,Sunday,2,4.89,4
970201,Flat White,2025-01-05 10:32:00,Sunday,2,6.34,3
688475,Avocado Toast,2025-01-05 13:09:00,Sunday,1,6.07,3
810265,Blueberry Muffin,2025-01-05 14:57:00,Sunday,2,2.62,1
576242,Avocado Toast,2025-01-05 10:23:00,Sunday,1,3.82,1
942094,Flat White,2025-01-05 11:08:00,Sunday,2,2.92,4
711018,Latte,2025-01-05 10:30:00,Sunday,3,6.09,5
940521,Espresso,2025-01-05 11:31:00,Sunday,2,6.71,2
494251,Matcha Latte,2025-01-05 13:01:00,Sunday,3,6.52,4
361994,Croissant,2025-01-05 15:05:00,Sunday,2,5.86,4
740461,Cappuccino,2025-01-05 11:18:00,Sunday,2,2.7,1
967981,Cappuccino,2025-01-05 13:04:00,Sunday,1,2.73,3
195175,Cold Brew,2025-01-05 14:19:00,Sunday,1,5.19,5
442774,Cold Brew,2025-01-05 13:54:00,Sunday,1,6.78,2
651793,Blueberry Muffin,2025-01-05 12:22:00,Sunday,2,3.75,5
765204,Mocha,2025-01-05 10:15:00,Sunday,3,6.36,2
971840,Flat White,2025-01-05 11:19:00,Sunday,4,5.18,3
788573,Croissant,2025-01-05 14:00:00,Sunday,2,4.91,2
269067,Americano,2025-01-05 11:15:00,Sunday,3,2.92,4
273006,Mocha,2025-01-05 11:08:00,Sunday,1,6.57,5
504827,Cappuccino,2025-01-05 11:20:00,Sunday,2,7.04,2
567372,Americano,2025-01-05 12:02:00,Sunday,2,3.58,1
425898,Bagel,2025-01-05 11:57:00,Sunday,1,6.36,3
783356,Matcha Latte,2025-01-05 10:50:00,Sunday,1,4.73,1
963311,Cappuccino,2025-01-05 09:04:00,Sunday,2,3.65,5
968242,Chai Latte,2025-01-05 12:45:00,Sunday,1,5.28,1
580416,Croissant,2025-01-05 13:10:00,Sunday,1,4.66,1
355212,Mocha,2025-01-05 08:00:00,Sunday,2,4.04,5
422981,Croissant,2025-01-05 13:18:00,Sunday,1,3.82,3
149833,Flat White,2025-01-05 09:18:00,Sunday,2,2.65,1
996480,Blueberry Muffin,2025-01-05 09:49:00,Sunday,1,7.39,1
431004,Mocha,2025-01-05 11:04:00,Sunday,3,4.76,3
805686,Cappuccino,2025-01-05 12:15:00,Sunday,2,6.85,2
767367,Latte,2025-01-05 10:12:00,Sunday,2,7.03,5
800827,Croissant,2025-01-05 08:43:00,Sunday,2,7.37,4
686657,Bagel,2025-01-05 13:01:00,Sunday,3,3.64,4
657980,Americano,2025-01-05 17:53:00,Sunday,2,7.25,1
165752,Mocha,2025-01-05 13:08:00,Sunday,2,2.58,2
704680,Cold Brew,2025-01-05 12:58:00,Sunday,1,2.92,5
517746,Flat White,2025-01-05 11:12:00,Sunday,1,2.54,3
669156,Cold Brew,2025-01-05 11:16:00,Sunday,1,4.43,4
659181,Matcha Latte,2025-01-05 12:33:00,Sunday,1,4.83,1
602571,Americano,2025-01-05 12:48:00,Sunday,1,5.31,2
651445,Croissant,2025-01-05 12:13:00,Sunday,2,2.63,1
329495,Cold Brew,2025-01-05 13:09:00,Sunday,1,4.09,1
975265,Espresso,2025-01-05 17:46:00,Sunday,1,5.47,5
937016,Avocado Toast,2025-01-05 16:04:00,Sunday,1,5.95,2
672441,Matcha Latte,2025-01-05 12:26:00,Sunday,4,4.45,3
328172,Croissant,2025-01-05 14:02:00,Sunday,3,3.47,4
643059,Flat White,2025-01-05 09:58:00,Sunday,2,2.61,5
661859,Flat White,2025-01-05 15:12:00,Sunday,1,5.1,5
192201,Americano,2025-01-05 13:14:00,Sunday,2,3.55,2
981912,Latte,2025-01-05 08:42:00,Sunday,1,4.51,3
939767,Latte,2025-01-05 10:09:00,Sunday,1,2.99,1
550979,Bagel,2025-01-05 13:37:00,Sunday,3,4.87,2
591406,Mocha,2025-01-05 12:36:00,Sunday,1,6.56,1
334817,Blueberry Muffin,2025-01-05 11:25:00,Sunday,3,2.82,3
617613,Matcha Latte,2025-01-05 11:30:00,Sunday,2,5.06,3
999728,Espresso,2025-01-05 08:52:00,Sunday,1,5.41,4
473145,Flat White,2025-01-05 10:25:00,Sunday,2,4.43,5
750776,Mocha,2025-01-05 15:24:00,Sunday,2,6.83,2
728977,Blueberry Muffin,2025-01-05 14:55:00,Sunday,1,5.65,3
539862,Cappuccino,2025-01-05 11:01:00,Sunday,1,6.88,4
582661,Latte,2025-01-05 11:48:00,Sunday,1,7.0,2
636769,Chai Latte,2025-01-05 11:22:00,Sunday,1,2.96,3
390133,Blueberry Muffin,2025-01-05 16:02:00,Sunday,3,6.71,5
985187,Avocado Toast,2025-01-05 11:39:00,Sunday,3,4.17,5
820856,Americano,2025-01-05 12:27:00,Sunday,2,4.06,4
613032,Bagel,2025-01-05 08:15:00,Sunday,1,6.25,1
226266,Matcha Latte,2025-01-05 14:16:00,Sunday,3,3.93,1
440381,Croissant,2025-01-05 14:05:00,Sunday,3,5.63,2
876038,Mocha,2025-01-05 16:18:00,Sunday,4,2.91,4
767674,Cold Brew,2025-01-05 15:25:00,Sunday,3,6.57,4
594981,Avocado Toast,2025-01-05 09:43:00,Sunday,3,5.82,1
689851,Croissant,2025-01-05 14:31:00,Sunday,1,2.92,1
392292,Latte,2025-01-05 15:01:00,Sunday,1,2.68,3
600548,Americano,2025-01-05 13:34:00,Sunday,3,5.59,3
458464,Latte,2025-01-05 10:29:00,Sunday,3,3.69,2
985817,Cold Brew,2025-01-05 13:47:00,Sunday,3,7.1,1
636937,Latte,2025-01-05 11:28:00,Sunday,2,3.49,2
185264,Americano,2025-01-05 15:14:00,Sunday,1,4.48,2
576245,Cold Brew,2025-01-05 09:00:00,Sunday,1,5.19,5
140047,Matcha Latte,2025-01-05 11:10:00,Sunday,2,6.69,2
644342,Flat White,2025-01-06 12:43:00,Monday,2,7.36,4
142558,Mocha,2025-01-06 09:53:00,Monday,2,5.53,4
636223,Espresso,2025-01-06 11:25:00,Monday,2,4.63,4
125073,Cold Brew,2025-01-06 09:36:00,Monday,2,2.89,4
551482,Americano,2025-01-06 17:57:00,Monday,2,3.3,5
632472,Matcha Latte,2025-01-06 09:49:00,Monday,3,6.14,5
533049,Americano,2025-01-06 14:17:00,Monday,1,6.24,3
842007,Cold Brew,2025-01-06 16:59:00,Monday,4,4.78,4
400265,Matcha Latte,2025-01-06 15:24:00,Monday,3,3.7,5
851312,Matcha Latte,2025-01-06 14:51:00,Monday,2,6.02,2
993612,Flat White,2025-01-06 12:01:00,Monday,1,5.79,3
508754,Bagel,2025-01-06 15:56:00,Monday,1,3.3,5
116473,Flat White,2025-01-06 10:31:00,Monday,1,3.3,4
259450,Cappuccino,2025-01-06 11:14:00,Monday,2,3.06,1
199417,Americano,2025-01-06 15:04:00,Monday,1,4.84,4
160710,Avocado Toast,2025-01-06 11:01:00,Monday,3,3.86,5
877729,Chai Latte,2025-01-06 10:56:00,Monday,2,5.71,3
215901,Croissant,2025-01-06 09:28:00,Monday,1,4.19,3
785522,Espresso,2025-01-06 09:59:00,Monday,2,4.45,1
860940,Mocha,2025-01-06 12:52:00,Monday,1,4.71,3
843631,Espresso,2025-01-06 10:27:00,Monday,2,7.03,4
295701,Croissant,2025-01-06 10:17:00,Monday,1,3.25,1
494758,Cold Brew,2025-01-06 17:22:00,Monday,2,2.84,5
703869,Avocado Toast,2025-01-06 08:20:00,Monday,2,7.01,2
854282,Americano,2025-01-06 16:48:00,Monday,1,7.07,1
600443,Matcha Latte,2025-01-06 12:13:00,Monday,2,7.23,2
653036,Cold Brew,2025-01-06 12:39:00,Monday,2,7.06,2
